38716;2198;in;03/01/2018 17:00;19.75
38716;2198;in;03/01/2018 17:15;21
38716;2198;in;03/01/2018 17:30;20.975
38716;2198;in;03/01/2018 17:45;19.475
38716;2198;in;03/01/2018 18:00;20.75
38716;2198;in;03/01/2018 18:15;20.025
38716;2198;in;03/01/2018 18:30;21.65
38716;2198;in;03/01/2018 18:45;22.075
38716;2198;in;03/01/2018 19:00;20.825
38716;2198;in;03/01/2018 19:15;20.375
38716;2198;in;03/01/2018 19:30;20.75
38716;2198;in;03/01/2018 19:45;23.125
38716;2198;in;03/01/2018 20:00;25.475
38716;2198;in;03/01/2018 20:15;26.4
38716;2198;in;03/01/2018 20:30;23.975
38716;2198;in;03/01/2018 20:45;24.225
38716;2198;in;03/01/2018 21:00;24.875
38716;2198;in;03/01/2018 21:15;26.85
38716;2198;in;03/01/2018 21:30;25.25
38716;2198;in;03/01/2018 21:45;24.85
38716;2198;in;03/01/2018 22:00;24.125
38716;2198;in;03/01/2018 22:15;22.55
38716;2198;in;03/01/2018 22:30;21.025
38716;2198;in;03/01/2018 22:45;18.05
38716;2198;in;03/01/2018 23:00;19.175
38716;2198;in;03/01/2018 23:15;18.225
38716;2198;in;03/01/2018 23:30;15.25
38716;2198;in;03/01/2018 23:45;15.65
38716;2198;in;04/01/2018 0:00;13.625
38716;2198;in;04/01/2018 0:15;11.85
38716;2198;in;04/01/2018 0:30;11.575
38716;2198;in;04/01/2018 0:45;9.125
38716;2198;in;04/01/2018 1:00;9.475
38716;2198;in;04/01/2018 1:15;9.1
38716;2198;in;04/01/2018 1:30;8.625
38716;2198;in;04/01/2018 1:45;7.775
38716;2198;in;04/01/2018 2:00;8.725
38716;2198;in;04/01/2018 2:15;8
38716;2198;in;04/01/2018 2:30;8.075
38716;2198;in;04/01/2018 2:45;10.125
38716;2198;in;04/01/2018 3:00;9.95
38716;2198;in;04/01/2018 3:15;8.2
38716;2198;in;04/01/2018 3:30;6.825
38716;2198;in;04/01/2018 3:45;6.775
38716;2198;in;04/01/2018 4:00;5.55
38716;2198;in;04/01/2018 4:15;7.475
38716;2198;in;04/01/2018 4:30;8.2
38716;2198;in;04/01/2018 4:45;8.5
38716;2198;in;04/01/2018 5:00;6.9
38716;2198;in;04/01/2018 5:15;6.775
38716;2198;in;04/01/2018 5:30;6.95
38716;2198;in;04/01/2018 5:45;7.6
38716;2198;in;04/01/2018 6:00;7.75
38716;2198;in;04/01/2018 6:15;7.975
38716;2198;in;04/01/2018 6:30;9
38716;2198;in;04/01/2018 6:45;11.3
38716;2198;in;04/01/2018 7:00;12.25
38716;2198;in;04/01/2018 7:15;15.675
38716;2198;in;04/01/2018 7:30;16.8
38716;2198;in;04/01/2018 7:45;17.975
38716;2198;in;04/01/2018 8:00;18.7
38716;2198;in;04/01/2018 8:15;21.425
38716;2198;in;04/01/2018 8:30;24.125
38716;2198;in;04/01/2018 8:45;27.475
38716;2198;in;04/01/2018 9:00;29.525
38716;2198;in;04/01/2018 9:15;28.55
